batch_id,plant_id,operator_shift,day_of_week,cement_brand,cement_kg_m3,slag_kg_m3,fly_ash_kg_m3,silica_fume_kg_m3,water_kg_m3,superplasticizer_kg_m3,fine_aggregate_kg_m3,coarse_aggregate_kg_m3,air_content_pct,slump_mm,mix_time_s,temperature_C,humidity_pct,curing_method,aggregate_type,nearby_traffic_count,sensor_noise_index,age_days,compressive_strength_mpa
392488,PLANT_01,swing,6,A,409.1,44.9,68.3,0.0,182.2,2.93,720.0,751.6,2.03,111.0,135.0,18.8,84.0,air_cured,limestone,3654,1.391,1,77.79
587433,PLANT_01,night,2,B,190.8,165.5,0.0,9.88,209.6,1.14,587.4,856.7,2.3,115.0,106.0,25.2,92.0,air_cured,granite,2126,1.089,7,63.01
108299,PLANT_03,swing,5,C,224.0,84.6,19.2,5.92,183.0,5.9,679.2,714.6,3.2,69.0,238.0,19.2,64.0,air_cured,gravel,355,-0.046,1,44.01
663398,PLANT_04,swing,1,A,270.8,95.6,14.5,2.01,159.4,5.33,722.7,790.6,1.26,128.0,168.0,5.0,39.0,water_cured,limestone,1200,-0.581,7,82.61
710322,PLANT_02,day,2,A,218.5,36.7,27.7,15.9,176.6,2.07,746.2,752.8,5.9,71.0,92.0,35.1,31.0,air_cured,granite,4275,0.392,28,79.94
923940,PLANT_03,day,4,B,333.1,0.0,69.7,3.79,133.1,2.91,818.5,1151.3,2.51,166.0,167.0,23.6,60.0,water_cured,gravel,3831,0.639,14,99.58
826697,PLANT_01,day,3,B,357.5,2.0,0.0,0.76,120.0,2.84,464.4,800.2,7.1,55.0,146.0,17.8,96.0,sealed,limestone,1195,1.254,28,107.0
797428,PLANT_02,swing,0,A,229.9,0.0,0.0,13.99,195.8,0.71,706.2,974.2,1.43,209.0,86.0,29.5,66.0,air_cured,limestone,3000,1.641,28,83.28
517021,PLANT_02,day,0,A,384.4,100.1,4.3,1.76,165.6,5.52,700.8,1136.3,2.87,95.0,123.0,13.2,89.0,water_cured,granite,281,-0.259,56,110.0
417063,PLANT_01,day,3,A,372.1,28.8,41.9,0.36,168.5,5.6,712.9,1099.0,1.0,123.0,117.0,13.6,48.0,steam_cured,limestone,664,-0.535,1,71.67
817055,PLANT_01,swing,2,A,291.6,102.4,72.4,0.0,195.8,3.33,723.6,938.7,6.23,184.0,50.0,10.1,91.0,sealed,limestone,4678,0.483,56,99.44
968648,PLANT_03,swing,3,A,317.9,57.5,108.4,0.0,209.9,3.94,628.7,939.3,2.6,150.0,73.0,18.6,77.0,water_cured,limestone,510,-1.284,28,102.52
123350,PLANT_02,swing,2,A,193.5,33.9,22.1,0.0,188.4,4.23,549.8,1005.2,1.42,96.0,175.0,15.4,67.0,water_cured,granite,4036,1.565,7,64.91
157577,PLANT_02,day,0,A,306.7,0.0,72.4,9.97,223.2,4.49,743.9,1250.0,1.0,160.0,93.0,18.0,82.0,water_cured,limestone,1200,-0.811,56,104.08
273826,PLANT_04,day,2,C,330.5,66.6,67.0,0.0,187.6,1.3,610.6,1037.8,2.64,107.0,147.0,9.7,55.0,steam_cured,gravel,2152,0.117,56,108.74
722092,PLANT_01,day,3,A,341.8,38.0,59.4,0.0,182.6,4.98,764.3,1073.6,1.29,57.0,187.0,15.2,73.0,steam_cured,granite,696,-1.343,14,100.26
513036,PLANT_03,swing,3,B,356.5,99.6,33.9,7.43,181.0,1.65,616.9,1250.0,3.86,39.0,58.0,23.2,50.0,air_cured,granite,3586,-0.706,90,110.0
293785,PLANT_04,day,4,A,347.1,10.7,17.0,0.0,142.9,5.36,796.2,1018.9,5.76,109.0,211.0,29.6,54.0,steam_cured,granite,1265,0.641,28,108.8
515006,PLANT_03,night,5,B,311.5,83.9,0.0,4.87,198.9,1.87,714.0,1140.7,2.34,107.0,113.0,20.3,48.0,steam_cured,limestone,3595,-0.958,28,98.33
893980,PLANT_01,swing,6,A,350.0,140.2,0.0,15.26,120.0,1.4,721.6,1046.9,3.49,87.0,137.0,16.5,49.0,water_cured,granite,4692,-0.388,365,110.0
722847,PLANT_02,day,3,A,400.1,65.0,50.6,5.57,160.3,3.94,692.9,1044.8,1.61,179.0,236.0,24.4,34.0,water_cured,granite,3113,1.693,28,110.0
414914,PLANT_01,day,2,A,323.3,93.2,32.6,17.08,175.6,3.9,675.3,845.1,1.0,75.0,168.0,28.2,98.0,water_cured,gravel,2657,0.479,56,110.0
518943,PLANT_01,day,3,A,352.2,81.5,16.3,4.45,155.3,4.21,694.4,821.9,2.78,66.0,113.0,27.9,43.0,water_cured,gravel,1817,-0.368,14,102.78
147018,PLANT_01,swing,4,A,317.0,154.4,64.9,13.06,163.7,2.21,850.0,908.3,3.29,170.0,100.0,23.6,84.0,air_cured,limestone,3191,-1.375,56,110.0
979138,PLANT_01,day,0,A,284.7,70.4,26.0,0.62,221.0,4.41,551.2,1103.5,1.63,177.0,103.0,14.7,35.0,water_cured,limestone,1613,1.243,28,90.43
805906,PLANT_01,night,1,A,366.6,88.5,0.0,5.86,202.6,4.59,648.7,1096.8,1.0,48.0,98.0,19.6,55.0,steam_cured,granite,682,1.701,7,93.45
404350,PLANT_03,swing,2,A,291.1,48.0,23.0,0.0,157.9,6.33,836.2,1166.6,1.29,104.0,187.0,21.7,59.0,air_cured,basalt,4132,-2.22,28,96.79
217498,PLANT_02,night,6,C,357.0,7.4,71.9,0.0,163.3,4.37,810.2,978.4,2.67,186.0,145.0,5.0,91.0,water_cured,granite,3546,-1.396,14,95.87
148079,PLANT_01,night,5,B,332.0,0.0,0.0,3.2,143.1,2.8,867.8,1055.3,1.58,173.0,129.0,20.2,71.0,water_cured,basalt,1696,0.855,3,84.05
571755,PLANT_01,day,1,A,308.7,119.7,44.4,0.0,192.6,1.31,713.5,1055.9,1.76,207.0,111.0,32.1,46.0,water_cured,basalt,1108,-0.675,1,77.66
795599,PLANT_04,night,4,B,307.0,0.0,32.5,6.27,168.8,0.94,575.0,965.0,5.21,54.0,155.0,15.5,61.0,steam_cured,basalt,4975,0.958,28,91.29
531913,PLANT_03,day,1,A,294.4,91.0,0.8,2.58,125.8,,598.1,935.0,2.58,149.0,62.0,7.3,86.0,water_cured,limestone,4282,-0.552,1,86.64
559185,PLANT_01,swing,2,A,214.8,72.9,21.8,6.88,177.5,5.59,687.1,772.1,6.81,148.0,230.0,15.3,84.0,water_cured,limestone,4275,1.356,7,80.66
743749,PLANT_01,day,2,A,356.8,100.5,0.0,0.0,186.0,2.22,803.7,958.6,1.0,38.0,109.0,15.1,53.0,,limestone,1294,-1.369,56,107.6
421095,PLANT_03,swing,4,B,346.2,21.7,39.9,10.61,199.1,4.51,692.0,965.4,1.0,178.0,86.0,27.7,39.0,water_cured,granite,1545,-0.269,56,108.8
279342,PLANT_04,swing,5,A,389.5,6.5,0.0,18.58,173.2,3.65,683.5,1138.8,3.11,124.0,179.0,38.0,53.0,water_cured,granite,648,-0.274,56,110.0
773243,PLANT_04,day,2,A,292.8,70.8,83.3,16.89,165.7,5.44,763.7,1152.6,4.18,47.0,178.0,21.1,77.0,water_cured,limestone,2111,0.692,14,93.26
224734,PLANT_03,day,6,B,462.7,33.9,30.9,20.23,224.7,5.73,723.0,1000.4,3.02,91.0,117.0,14.0,33.0,water_cured,basalt,16,0.01,90,110.0
133549,PLANT_01,swing,4,C,303.4,0.0,9.3,5.34,175.2,0.0,671.5,1250.0,7.9,53.0,191.0,11.5,62.0,sealed,limestone,931,-0.266,28,89.72
586899,PLANT_01,night,5,A,268.7,156.6,87.2,2.18,193.0,6.06,609.8,1006.6,5.37,158.0,170.0,27.2,43.0,water_cured,limestone,4528,-0.368,7,78.56
821566,PLANT_01,day,6,A,260.4,6.5,0.0,8.9,161.5,4.5,824.2,1124.6,4.44,153.0,137.0,25.1,56.0,air_cured,limestone,2787,-1.933,7,62.55
135917,PLANT_01,night,6,A,208.6,0.0,1.4,3.09,192.2,2.94,835.3,966.0,1.12,107.0,68.0,28.2,74.0,water_cured,granite,3372,-0.444,28,82.21
173232,PLANT_04,swing,4,A,437.3,36.7,0.0,0.0,138.6,2.99,603.7,820.4,1.02,33.0,125.0,16.3,,sealed,basalt,1289,-0.803,7,106.82
593799,PLANT_04,night,0,A,426.0,118.9,93.9,11.55,163.4,4.06,675.7,920.5,4.57,86.0,120.0,31.4,78.0,air_cured,limestone,4804,0.487,28,110.0
333869,PLANT_02,night,5,B,372.1,0.0,119.3,3.12,144.8,2.99,793.4,1186.4,1.74,,110.0,21.2,87.0,water_cured,gravel,3582,-0.644,365,110.0
957962,PLANT_01,swing,6,B,267.3,114.3,0.0,0.0,159.9,2.13,594.9,943.0,3.76,56.0,105.0,15.0,,water_cured,granite,1332,0.707,1,69.72
593332,PLANT_02,day,3,B,456.8,0.0,0.0,0.93,206.3,2.58,760.2,914.7,1.74,158.0,156.0,5.6,81.0,sealed,gravel,3293,-0.486,1,80.31
840856,PLANT_01,day,0,B,305.4,64.5,38.1,3.31,159.7,1.92,684.1,979.4,1.0,91.0,78.0,16.4,76.0,sealed,limestone,4663,-0.175,365,110.0
160201,PLANT_04,night,6,C,311.2,12.8,11.8,5.09,193.0,6.69,586.2,925.5,4.82,166.0,182.0,16.3,53.0,air_cured,granite,1215,-0.011,28,88.48
631061,PLANT_02,swing,4,B,430.6,159.6,33.6,5.19,212.9,4.11,915.5,1147.1,3.2,153.0,118.0,12.5,81.0,air_cured,granite,3570,-0.653,7,92.54
597610,PLANT_04,day,3,A,376.1,56.9,29.7,15.95,174.3,8.51,682.4,1244.0,1.31,148.0,89.0,23.1,93.0,water_cured,granite,1714,0.103,90,110.0
223749,PLANT_01,swing,5,B,484.1,11.1,53.3,0.0,199.8,4.74,777.7,980.8,1.0,125.0,108.0,15.2,53.0,water_cured,granite,2172,-1.522,90,110.0
156733,PLANT_01,night,1,A,347.4,33.4,0.0,3.78,188.3,5.18,596.7,1055.7,6.61,240.0,129.0,13.3,55.0,water_cured,limestone,4874,0.459,28,95.43
368931,PLANT_03,day,2,A,302.2,54.9,43.7,0.0,177.9,1.88,890.8,1116.1,3.72,84.0,199.0,13.6,53.0,water_cured,granite,458,0.153,28,99.75
181181,PLANT_03,night,4,C,287.2,59.8,0.0,15.05,193.8,3.56,934.2,995.2,3.34,,154.0,10.1,41.0,water_cured,limestone,3485,0.493,14,82.17
249517,PLANT_02,day,1,C,200.7,74.1,16.5,0.51,221.0,4.15,554.8,857.1,3.87,47.0,181.0,16.0,65.0,water_cured,granite,3461,1.166,3,64.33
113030,PLANT_02,swing,6,A,310.5,49.9,0.0,2.25,159.1,2.73,701.9,922.7,1.0,150.0,117.0,16.2,41.0,air_cured,limestone,2353,1.948,28,89.59
558425,PLANT_03,night,5,A,410.1,0.0,16.8,13.4,151.0,3.07,866.1,1037.7,5.37,76.0,111.0,18.3,63.0,sealed,granite,2346,-0.292,14,103.94
286580,PLANT_01,day,2,C,371.9,31.3,9.2,15.6,149.6,4.84,668.5,1035.1,1.07,160.0,230.0,22.7,71.0,water_cured,gravel,2143,-0.755,28,110.0
281409,PLANT_01,day,6,A,331.4,83.4,77.5,16.78,199.9,4.88,765.0,729.1,1.24,147.0,114.0,30.7,70.0,water_cured,granite,3442,-0.423,56,110.0
717088,PLANT_01,day,2,C,260.4,13.2,32.3,0.0,203.2,1.33,535.2,918.9,1.2,88.0,99.0,27.1,56.0,water_cured,granite,3842,1.49,1,49.09
568508,PLANT_03,day,1,C,345.9,87.0,40.5,8.86,161.6,4.57,633.3,876.8,1.9,61.0,96.0,9.1,37.0,water_cured,granite,3770,-0.987,28,103.37
250616,PLANT_03,swing,5,C,400.9,51.7,34.0,7.16,121.6,5.11,753.6,1103.5,3.56,62.0,133.0,26.3,87.0,water_cured,limestone,4238,2.556,7,109.25
635030,PLANT_01,night,5,B,360.2,38.0,0.0,4.59,158.1,2.82,655.2,882.2,1.0,54.0,82.0,27.6,33.0,water_cured,limestone,859,0.13,90,110.0
171546,PLANT_01,night,6,B,341.7,115.7,0.0,5.53,188.7,2.62,680.3,915.4,1.0,149.0,128.0,25.3,67.0,water_cured,limestone,3591,0.355,14,96.95
277615,PLANT_04,swing,4,C,274.2,0.0,20.7,15.29,173.3,4.88,553.3,910.5,,74.0,127.0,16.8,92.0,sealed,granite,2250,1.557,28,90.22
984856,PLANT_03,night,2,A,390.7,12.9,47.5,13.31,179.5,0.0,791.9,1090.8,1.53,72.0,148.0,30.3,67.0,sealed,basalt,3589,-0.352,28,110.0
647862,PLANT_02,day,2,A,180.0,117.8,24.4,12.18,161.9,4.0,572.6,1115.6,1.15,65.0,65.0,13.7,88.0,water_cured,basalt,1442,0.399,28,91.03
968664,PLANT_02,swing,4,B,356.8,150.7,0.0,6.66,200.4,7.27,889.5,1049.1,5.86,69.0,60.0,27.5,74.0,sealed,granite,392,1.236,28,101.1
866346,PLANT_04,swing,4,A,509.9,175.7,24.2,23.16,183.6,0.0,644.9,1134.9,3.78,111.0,103.0,27.3,40.0,sealed,granite,1359,-0.963,56,110.0
312861,PLANT_01,swing,0,B,224.4,52.8,20.3,1.8,189.7,5.65,808.1,1153.0,1.08,122.0,114.0,23.5,89.0,water_cured,limestone,4310,-1.628,28,85.59
327921,PLANT_01,day,1,B,313.1,75.2,70.1,0.0,179.0,5.09,797.2,726.6,1.0,85.0,81.0,7.4,54.0,water_cured,basalt,1517,0.217,56,110.0
200037,PLANT_03,day,3,B,329.4,95.0,67.5,2.88,188.1,1.12,611.6,1062.9,2.37,137.0,74.0,21.4,57.0,sealed,gravel,3330,-1.172,365,110.0
378864,PLANT_02,day,3,A,297.6,120.1,10.1,5.46,186.5,5.04,656.7,928.2,1.11,66.0,140.0,25.8,77.0,water_cured,basalt,4877,0.425,28,98.23
859063,PLANT_01,swing,3,C,402.5,67.2,32.8,15.43,151.8,6.0,669.7,804.1,3.7,83.0,108.0,20.3,48.0,water_cured,limestone,2192,-0.176,28,110.0
432985,PLANT_03,day,6,B,363.1,100.9,47.4,0.91,184.3,1.65,677.1,935.2,3.89,71.0,159.0,19.4,82.0,water_cured,basalt,1356,1.014,1,78.67
669131,PLANT_01,day,0,A,340.7,75.3,54.1,8.93,194.8,2.59,577.3,1082.3,1.86,39.0,74.0,17.4,73.0,water_cured,granite,2159,0.918,56,110.0
543612,PLANT_02,day,0,B,385.8,78.7,109.4,0.0,203.9,4.05,778.7,1183.7,1.31,177.0,116.0,16.3,95.0,air_cured,basalt,4914,-1.585,28,107.79
117879,PLANT_01,day,5,A,331.2,0.0,33.7,13.65,185.4,5.96,644.2,791.7,1.92,176.0,215.0,19.3,86.0,water_cured,basalt,2751,-0.398,28,99.97
255121,PLANT_04,day,1,B,520.0,31.9,87.6,5.55,150.9,2.92,707.4,1066.6,1.67,99.0,108.0,28.4,61.0,water_cured,granite,2905,-1.178,3,104.85
797398,PLANT_02,swing,4,A,340.6,21.2,0.0,2.76,154.7,3.92,830.7,1250.0,2.88,166.0,98.0,15.1,58.0,sealed,granite,588,0.403,90,110.0
483370,PLANT_03,night,1,A,343.7,0.0,6.3,22.05,164.1,2.67,782.9,1236.3,1.99,210.0,165.0,22.7,52.0,water_cured,limestone,3912,-1.18,28,102.85
816267,PLANT_03,swing,2,B,210.3,0.0,0.0,13.56,179.7,4.05,651.7,650.0,2.93,130.0,184.0,5.0,60.0,air_cured,basalt,247,1.055,28,75.22
706020,PLANT_03,night,4,A,292.0,26.7,41.8,0.0,171.9,6.09,834.5,1250.0,1.77,114.0,96.0,16.3,49.0,air_cured,granite,871,-1.615,7,88.82
103027,PLANT_01,day,6,C,410.3,35.5,64.1,4.12,146.9,4.21,793.2,1114.5,1.09,67.0,99.0,25.0,59.0,sealed,limestone,477,-0.103,180,110.0
607165,PLANT_04,swing,2,A,236.5,55.8,0.0,26.89,146.8,3.29,642.4,657.0,2.31,76.0,162.0,27.0,42.0,water_cured,limestone,3694,-0.776,7,82.27
413033,PLANT_02,swing,1,B,180.0,80.6,43.5,20.83,122.5,3.93,663.5,872.8,1.25,50.0,133.0,12.2,47.0,air_cured,basalt,1139,-0.443,7,79.4
154315,PLANT_01,day,0,A,332.3,60.3,62.2,12.38,120.0,2.4,830.1,1156.1,4.95,206.0,134.0,22.0,90.0,water_cured,granite,3717,-0.513,56,110.0
428070,PLANT_02,day,2,A,426.0,35.9,59.6,0.0,171.7,2.01,805.7,1030.4,2.74,10.0,130.0,25.5,41.0,water_cured,limestone,2102,0.014,90,110.0
189268,PLANT_03,swing,4,C,333.0,0.0,0.0,15.66,233.0,,554.7,899.6,1.18,76.0,118.0,14.3,39.0,steam_cured,basalt,1751,-1.101,7,69.18
167038,PLANT_02,day,2,A,306.5,98.2,69.8,0.0,219.9,7.28,609.4,989.3,2.86,158.0,170.0,8.3,,steam_cured,granite,2463,-0.474,28,99.93
398089,PLANT_03,swing,0,B,199.9,44.4,35.4,15.59,150.5,0.42,796.5,1056.4,2.88,201.0,195.0,10.5,90.0,water_cured,basalt,3827,1.73,56,97.81
542096,PLANT_01,day,2,C,361.7,26.1,61.6,0.0,178.7,5.16,590.8,898.9,2.49,82.0,84.0,8.8,48.0,sealed,granite,4894,0.06,90,110.0
161417,PLANT_04,day,2,B,376.3,39.7,29.3,8.91,138.4,5.72,808.5,962.2,1.29,61.0,164.0,24.9,59.0,air_cured,basalt,1013,1.603,28,110.0
235435,PLANT_02,day,2,A,205.3,9.7,52.1,0.0,142.2,1.58,932.9,1105.6,3.76,49.0,118.0,20.7,70.0,air_cured,limestone,2048,-0.083,28,78.39
471241,PLANT_02,swing,5,A,409.4,20.8,84.9,2.09,145.1,3.06,761.1,881.9,3.79,58.0,77.0,16.9,74.0,water_cured,limestone,4715,-0.525,56,110.0
113043,PLANT_03,day,6,B,383.6,19.1,25.8,9.98,169.4,2.85,618.5,790.0,1.04,125.0,87.0,13.7,63.0,water_cured,basalt,4805,-1.165,56,110.0
167942,PLANT_02,day,2,C,409.3,34.2,47.8,0.0,170.4,7.8,739.4,890.8,1.0,64.0,104.0,27.6,72.0,air_cured,basalt,3693,0.499,56,110.0
130005,PLANT_02,swing,4,A,370.8,86.1,91.2,23.98,181.3,7.3,833.8,855.6,1.42,168.0,174.0,18.4,82.0,water_cured,limestone,2014,1.544,28,110.0
527512,PLANT_04,swing,3,C,375.8,72.4,29.0,0.0,191.6,2.16,730.9,895.3,3.12,55.0,84.0,22.1,42.0,air_cured,basalt,874,1.089,7,92.12
684144,PLANT_01,day,1,A,366.5,135.1,0.0,0.0,166.6,1.08,773.2,738.2,1.39,147.0,64.0,13.5,53.0,water_cured,limestone,4298,0.66,90,110.0
285675,PLANT_01,swing,0,A,390.8,116.6,65.4,10.0,175.9,5.55,632.1,1013.0,2.89,167.0,109.0,11.7,50.0,water_cured,gravel,1580,1.327,90,110.0
843851,PLANT_03,swing,3,A,202.7,157.6,99.6,15.34,147.7,5.09,640.4,1101.5,3.76,182.0,102.0,27.0,58.0,water_cured,granite,4817,0.755,56,110.0
192764,PLANT_02,day,0,A,224.9,80.8,93.0,2.41,141.4,6.49,819.7,866.4,1.0,240.0,175.0,20.5,87.0,water_cured,limestone,4811,0.96,3,65.39
211700,PLANT_01,swing,6,A,278.5,79.9,67.2,0.0,137.5,1.88,641.7,888.7,3.64,87.0,131.0,21.1,83.0,air_cured,limestone,3116,0.838,7,94.01
945627,PLANT_01,day,3,C,320.9,23.2,0.0,0.0,191.2,5.45,450.0,953.8,1.87,105.0,154.0,22.2,63.0,water_cured,basalt,3959,0.905,56,109.43
258568,PLANT_02,swing,2,C,357.2,95.4,6.4,0.0,166.6,2.54,686.3,852.4,6.99,183.0,105.0,26.8,79.0,air_cured,basalt,660,-1.04,1,78.78
273356,PLANT_04,night,3,C,352.7,13.9,8.7,7.47,128.2,5.25,754.6,1117.7,1.82,125.0,78.0,28.1,98.0,sealed,basalt,622,-0.553,180,110.0
609253,PLANT_04,day,1,A,408.2,0.0,37.0,4.44,173.4,3.93,836.4,855.6,1.22,114.0,190.0,12.1,43.0,water_cured,gravel,2730,1.834,28,110.0
616416,PLANT_03,night,4,A,410.4,133.9,111.0,8.41,143.8,7.8,901.0,906.4,2.67,72.0,98.0,18.1,53.0,sealed,limestone,299,-0.596,56,110.0
444678,PLANT_01,day,0,A,268.9,0.0,0.0,7.92,216.5,4.89,729.3,873.1,2.78,101.0,151.0,12.7,60.0,sealed,basalt,2425,-1.055,90,101.06
678275,PLANT_03,day,2,B,346.7,74.1,135.9,11.59,160.5,3.37,792.4,1121.0,7.93,57.0,105.0,21.2,72.0,water_cured,granite,4123,0.551,28,110.0
412762,PLANT_01,day,2,A,270.7,1.6,17.8,1.72,192.0,4.28,733.3,947.6,1.59,129.0,151.0,17.2,74.0,steam_cured,granite,4412,-0.167,14,76.63
687363,PLANT_01,day,3,B,316.8,112.0,0.5,0.0,202.2,3.8,758.9,1250.0,1.8,169.0,133.0,17.7,46.0,water_cured,limestone,1182,1.548,28,103.37
510275,PLANT_01,day,5,A,352.5,119.5,73.0,6.25,151.1,1.69,699.4,1029.5,1.38,127.0,126.0,18.3,68.0,water_cured,gravel,129,-1.383,28,110.0
934288,PLANT_01,day,2,B,180.0,79.1,76.6,4.56,176.9,7.85,762.5,1142.2,2.38,140.0,139.0,18.0,80.0,sealed,gravel,1659,-1.177,28,85.22
577060,PLANT_01,night,6,A,498.8,118.6,64.2,7.02,188.8,7.2,639.7,934.6,1.79,139.0,110.0,37.6,43.0,water_cured,gravel,4830,1.962,28,110.0
291886,PLANT_02,swing,3,C,369.6,50.4,0.4,0.0,177.9,3.65,937.8,848.0,1.81,120.0,66.0,6.4,68.0,water_cured,basalt,1815,-0.896,90,110.0
818876,PLANT_01,day,2,A,288.3,172.9,57.6,10.14,184.0,5.4,457.0,975.4,5.64,181.0,133.0,18.9,54.0,sealed,basalt,4002,-0.586,28,102.8
393942,PLANT_04,day,6,A,464.9,91.0,0.0,0.0,141.8,8.1,782.8,884.9,1.35,61.0,179.0,9.4,39.0,air_cured,limestone,1411,-0.296,7,105.09
822862,PLANT_04,swing,1,,305.7,0.5,0.0,1.48,188.9,6.47,755.2,700.2,2.69,153.0,118.0,21.1,83.0,sealed,granite,3869,-2.252,28,94.57
820543,PLANT_01,night,3,A,339.3,53.8,30.7,14.03,162.8,3.39,760.8,1121.9,5.39,164.0,108.0,10.0,73.0,water_cured,limestone,5,0.514,28,103.93
663857,PLANT_02,day,6,B,295.9,41.6,0.0,0.0,183.7,3.82,589.9,984.6,1.6,134.0,131.0,19.5,49.0,sealed,gravel,3666,-1.347,7,71.22
944131,PLANT_02,night,3,A,445.6,36.2,82.4,13.4,198.0,0.56,535.4,882.0,1.83,99.0,169.0,14.8,81.0,water_cured,granite,3432,0.601,7,103.06
253436,PLANT_02,day,4,A,322.7,0.0,9.0,0.0,191.7,5.55,786.6,1032.7,1.93,77.0,109.0,27.5,98.0,sealed,limestone,1747,-1.53,28,94.23
479459,PLANT_02,day,0,B,340.5,71.3,25.1,0.0,183.7,,867.5,986.6,1.0,70.0,71.0,9.5,67.0,water_cured,granite,3936,0.718,14,95.32
244820,PLANT_01,swing,1,B,414.3,0.0,0.0,0.0,191.1,6.5,744.2,1177.4,1.7,87.0,127.0,10.4,40.0,steam_cured,basalt,418,-0.209,180,110.0
588921,PLANT_03,night,1,B,371.0,0.0,81.7,5.93,192.2,5.4,808.6,1040.6,1.0,116.0,136.0,11.9,60.0,air_cured,gravel,4502,-0.166,14,91.45
638308,PLANT_02,day,1,A,326.2,31.1,5.0,10.84,212.4,4.7,669.6,958.0,6.78,168.0,128.0,22.5,30.0,steam_cured,basalt,4978,0.617,3,64.55
500286,PLANT_02,night,4,,407.7,8.4,86.4,15.34,174.1,2.0,756.5,1077.1,1.47,86.0,101.0,21.4,63.0,sealed,gravel,2395,0.892,56,110.0
584038,PLANT_04,day,2,A,507.7,2.6,83.1,14.7,179.1,4.64,854.8,975.0,3.79,81.0,135.0,17.8,58.0,water_cured,basalt,3930,0.09,90,110.0
777057,PLANT_04,night,6,A,352.2,0.0,14.9,11.9,198.3,2.74,685.5,1005.7,2.33,143.0,111.0,24.4,79.0,water_cured,basalt,3348,-0.013,14,94.28
339466,PLANT_02,night,4,A,338.2,3.2,36.3,0.0,162.7,5.05,850.4,1151.7,1.05,71.0,103.0,5.0,54.0,water_cured,limestone,1892,-0.505,7,80.63
977924,PLANT_02,day,0,A,341.9,40.4,13.7,0.0,141.6,2.47,540.2,816.4,1.67,74.0,109.0,18.2,81.0,water_cured,limestone,908,0.398,7,95.0
674745,PLANT_02,night,3,C,421.7,15.1,59.6,11.3,187.3,5.04,652.6,859.1,1.29,120.0,127.0,19.8,51.0,water_cured,basalt,3547,1.402,28,110.0
385275,PLANT_02,day,4,A,288.1,71.3,26.2,16.37,169.8,6.65,780.1,921.3,1.14,95.0,132.0,21.1,63.0,water_cured,gravel,2020,0.527,28,104.14
529172,PLANT_04,day,2,C,310.5,126.6,16.2,0.0,144.8,4.75,929.3,941.8,1.34,201.0,100.0,20.3,40.0,water_cured,limestone,505,-1.132,14,100.36
343209,PLANT_02,day,3,B,222.4,78.4,37.1,15.35,187.5,4.66,721.6,1141.9,2.62,222.0,129.0,21.6,46.0,air_cured,limestone,3644,0.017,3,77.52
386383,PLANT_04,day,1,A,247.1,106.5,0.0,0.0,210.8,5.83,606.3,781.9,2.79,86.0,137.0,23.0,79.0,water_cured,gravel,2472,-0.65,28,92.2
691864,PLANT_03,swing,2,B,293.8,111.0,31.6,8.12,134.3,7.54,926.8,975.9,2.72,66.0,146.0,33.5,84.0,sealed,limestone,4331,-1.103,180,110.0
767346,PLANT_01,day,0,B,326.1,0.0,64.2,4.17,200.6,3.79,706.1,902.9,2.61,65.0,142.0,24.9,53.0,air_cured,granite,3059,-0.276,28,98.1
196985,PLANT_02,day,4,B,453.8,74.2,41.2,3.37,120.0,5.04,793.1,1218.1,2.77,160.0,189.0,9.4,74.0,water_cured,gravel,2807,0.403,28,110.0
713405,PLANT_02,night,2,A,367.5,104.7,77.8,5.25,165.0,7.02,683.2,1103.7,1.33,69.0,153.0,25.8,79.0,water_cured,basalt,4457,0.659,7,102.13
573758,PLANT_01,swing,4,A,266.2,26.0,18.0,0.0,221.0,5.34,735.7,1013.4,3.14,143.0,242.0,18.9,46.0,sealed,limestone,558,0.487,14,75.13
585787,PLANT_01,day,3,B,279.0,6.5,14.3,8.57,166.8,0.0,658.2,1115.6,1.08,157.0,172.0,15.9,73.0,steam_cured,gravel,193,-0.695,14,80.2
438438,PLANT_02,day,2,B,426.2,79.2,0.0,5.49,177.2,2.57,950.0,795.3,1.4,108.0,170.0,9.8,65.0,air_cured,limestone,1159,-0.914,56,110.0
955951,PLANT_03,swing,6,B,408.9,0.0,16.7,12.48,194.1,5.5,851.0,1250.0,1.0,64.0,78.0,17.8,71.0,sealed,gravel,288,-1.286,90,110.0
654591,PLANT_04,swing,5,B,332.0,0.0,123.5,17.72,132.1,3.2,914.5,862.1,1.0,51.0,156.0,21.3,63.0,water_cured,limestone,149,-0.126,90,110.0
692259,PLANT_02,day,3,B,299.0,13.3,47.4,6.02,176.8,6.88,633.3,1156.0,2.75,158.0,162.0,25.1,27.0,water_cured,limestone,2820,0.562,365,110.0
146073,PLANT_01,day,6,B,408.7,74.8,8.7,0.0,176.6,7.72,519.2,1057.2,2.96,186.0,118.0,12.2,68.0,sealed,limestone,1646,0.465,365,110.0
980199,PLANT_04,swing,2,C,260.5,62.0,0.0,0.0,221.6,2.82,687.8,1017.0,4.33,,59.0,17.0,62.0,water_cured,granite,3798,-0.935,180,110.0
388191,PLANT_03,swing,2,A,357.4,106.8,0.0,18.59,144.1,1.93,950.0,1150.1,1.02,111.0,53.0,16.4,59.0,water_cured,basalt,32,1.633,3,85.99
